# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.53811800479888916016 -0.00225165765732526779 0.99985003471374511719 -2.21552586555480957031 0.05160224437713623047 0.53806531429290771484 -2.20503997802734375000 0.05065478757023811340 -0.00061939150327816606
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.09999990463256835938 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.09999990463256835938 21.15999984741210937500 0.57207322120666503906 -0.00819059461355209351 1.00044083595275878906 -2.23151302337646484375 -0.13716885447502136230 0.55035680532455444336 -2.26012754440307617188 -0.14240321516990661621 -0.01931816339492797852
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.15000009536743164062 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.15000009536743164062 21.15999984741210937500 0.58601081371307373047 -0.00772234518080949783 1.00043773651123046875 -2.24791240692138671875 -0.14167448878288269043 0.55031168460845947266 -2.25987482070922851562 -0.14239561557769775391 -0.01936740987002849579
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.19999980926513671875 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.19999980926513671875 21.15999984741210937500 0.59196937084197998047 -0.00728037906810641289 1.00043976306915283203 -2.26654076576232910156 -0.14683765172958374023 0.55026495456695556641 -2.25968647003173828125 -0.14238780736923217773 -0.01941458322107791901
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.25000000000000000000 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.25000000000000000000 21.15999984741210937500 0.58836007118225097656 -0.00684203067794442177 1.00043857097625732422 -2.28316783905029296875 -0.15166632831096649170 0.55021589994430541992 -2.25950598716735839844 -0.14237968623638153076 -0.01944605261087417603
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.30000019073486328125 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.30000019073486328125 21.15999984741210937500 0.57590866088867187500 -0.00639548851177096367 1.00044167041778564453 -2.29406929016113281250 -0.15506261587142944336 0.55017507076263427734 -2.25932192802429199219 -0.14237350225448608398 -0.01950200274586677551
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.34999990463256835938 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.34999990463256835938 21.15999984741210937500 0.55762606859207153320 -0.00596584565937519073 1.00044405460357666016 -2.29687261581420898438 -0.15616409480571746826 0.55012023448944091797 -2.25913953781127929688 -0.14236667752265930176 -0.01951416023075580597
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.40000009536743164062 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.40000009536743164062 21.15999984741210937500 0.53786629438400268555 -0.00553969992324709892 1.00044167041778564453 -2.29116201400756835938 -0.15462516248226165771 0.55007255077362060547 -2.25889897346496582031 -0.14235945045948028564 -0.01953078992664813995
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.44999980926513671875 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.44999980926513671875 21.15999984741210937500 0.52121073007583618164 -0.00510662421584129333 1.00043952465057373047 -2.27847027778625488281 -0.15073716640472412109 0.55002313852310180664 -2.25868296623229980469 -0.14235123991966247559 -0.01953832805156707764
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.50000000000000000000 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.50000000000000000000 21.15999984741210937500 0.51141798496246337891 -0.00469437148422002792 1.00043928623199462891 -2.26185178756713867188 -0.14537926018238067627 0.54997795820236206055 -2.25854182243347167969 -0.14234597980976104736 -0.01955346018075942993
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.55000019073486328125 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.55000019073486328125 21.15999984741210937500 0.51052016019821166992 -0.00426950724795460701 1.00043940544128417969 -2.24510312080383300781 -0.13972777128219604492 0.54993176460266113281 -2.25834226608276367188 -0.14233952760696411133 -0.01954948529601097107
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.59999990463256835938 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.59999990463256835938 21.15999984741210937500 0.51838606595993041992 -0.00384689378552138805 1.00044190883636474609 -2.23189067840576171875 -0.13498051464557647705 0.54988658428192138672 -2.25815081596374511719 -0.14233219623565673828 -0.01955250650644302368
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.65000009536743164062 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.65000009536743164062 21.15999984741210937500 0.53294289112091064453 -0.00340920686721801758 1.00044178962707519531 -2.22485041618347167969 -0.13212145864963531494 0.54984498023986816406 -2.25795197486877441406 -0.14232739806175231934 -0.01955441199243068695
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.69999980926513671875 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.69999980926513671875 21.15999984741210937500 0.55092984437942504883 -0.00299961352720856667 1.00044095516204833984 -2.22520518302917480469 -0.13174355030059814453 0.54980051517486572266 -2.25779485702514648438 -0.14232009649276733398 -0.01953371986746788025
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.75000000000000000000 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.75000000000000000000 21.15999984741210937500 0.56847774982452392578 -0.00254502287134528160 1.00044214725494384766 -2.23259878158569335938 -0.13394495844841003418 0.54976332187652587891 -2.25761699676513671875 -0.14231565594673156738 -0.01950801536440849304
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.80000019073486328125 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.80000019073486328125 21.15999984741210937500 0.58188831806182861328 -0.00212424644269049168 1.00044333934783935547 -2.24521231651306152344 -0.13831110298633575439 0.54972350597381591797 -2.25748133659362792969 -0.14231066405773162842 -0.01949232071638107300
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.84999990463256835938 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.84999990463256835938 21.15999984741210937500 0.58822417259216308594 -0.00166999944485723972 1.00044167041778564453 -2.26018381118774414062 -0.14397962391376495361 0.54969102144241333008 -2.25731945037841796875 -0.14230720698833465576 -0.01943982392549514771
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.90000009536743164062 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.90000009536743164062 21.15999984741210937500 0.58603107929229736328 -0.00122140604071319103 1.00044035911560058594 -2.27419090270996093750 -0.14980532228946685791 0.54965204000473022461 -2.25721836090087890625 -0.14230376482009887695 -0.01937856897711753845
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=4.94999980926513671875 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 4.94999980926513671875 21.15999984741210937500 0.57564878463745117188 -0.00076178315794095397 1.00044095516204833984 -2.28416728973388671875 -0.15453064441680908203 0.54962521791458129883 -2.25705933570861816406 -0.14230087399482727051 -0.01931126229465007782
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.00000000000000000000 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.00000000000000000000 21.15999984741210937500 0.55933308601379394531 -0.00032338421442545950 1.00044047832489013672 -2.28792452812194824219 -0.15703006088733673096 0.54959005117416381836 -2.25690460205078125000 -0.14229619503021240234 -0.01920641772449016571
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.05000019073486328125 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.05000019073486328125 21.15999984741210937500 0.54084342718124389648 0.00012502475874498487 1.00044047832489013672 -2.28473186492919921875 -0.15665195882320404053 0.54956591129302978516 -2.25685214996337890625 -0.14229370653629302979 -0.01909364387392997742
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=5.09999990463256835938 mu=21.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 5.09999990463256835938 21.15999984741210937500 0.52454727888107299805 0.00054698268650099635 1.00044059753417968750 -2.27544999122619628906 -0.15345154702663421631 0.54953622817993164062 -2.25672531127929687500 -0.14228886365890502930 -0.01897480711340904236
